name,gradeLevel,formattedAddress,latitude,longitude,neighbourhood,zipcode
Isaac Wilson,4,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Julia Allen,3,"1470 Sagamore Avenue, Portsmouth, New Hampshire 03801, United States",43.051065,-70.748,Sagamore Grove,03801
Quincy Wilson,5,"220 Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.069019,-70.758588,Richards Avenue Area,03801
Nancy Turner,4,"30 Market Street, Portsmouth, New Hampshire 03801, United States",43.077644,-70.757487,Downtown,03801
Fiona Hill,2,"Granite Street, Portsmouth, New Hampshire 03801, United States",43.0855095,-70.7863505,Frank Jones Farm,03801
Julia Green,5,"234 Peverly Hill Road, Portsmouth, New Hampshire 03801, United States",43.056021,-70.781039,Portsmouth Plains,03801
Lily Johnson,5,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
George White,2,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Julia Reed,0,"South Mill Street, Portsmouth, New Hampshire 03801, United States",43.07322,-70.75026,South End,03801
Fiona Scott,0,"489 Maplewood Avenue, Portsmouth, New Hampshire 03801, United States",43.080722,-70.770318,Cutts Cove,03801
Sam Adams,4,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Michael Harris,3,"Aldrich Road, Portsmouth, New Hampshire 03801, United States",43.067279,-70.770189,Lafayette Park,03801
Ethan Reed,4,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Fiona White,0,"121 Langdon Street, Portsmouth, New Hampshire 03801, United States",43.075213,-70.765826,Islington Creek,03801
Nancy Allen,2,"957 Bartlett Street, Manchester, New Hampshire 03102, United States",42.993291,-71.480634,Notre Dame,03102
Tina Adams,0,"845 Wibird Street, Portsmouth, New Hampshire 03801, United States",43.064035,-70.762536,Wibird Area,03801
Alice Clark,2,"Madison Street, Portsmouth, New Hampshire 03801, United States",43.07045,-70.765807,Goodwin Park,03801
Charlie Kim,0,"Aldrich Road, Portsmouth, New Hampshire 03801, United States",43.067279,-70.770189,Lafayette Park,03801
Michael Scott,5,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
George Kim,3,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Isaac Kim,5,"296 Richards Avenue, Portsmouth, New Hampshire 03801, United States",43.069247,-70.759147,Richards Avenue Area,03801
Fiona Lee,0,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Julia Miller,1,"300 Middle Road, Portsmouth, New Hampshire 03801, United States",43.062019,-70.772348,Lafayette Park,03801
Nancy Davis,3,"715 Sagamore Avenue, Portsmouth, New Hampshire 03801, United States",43.057267,-70.75186,Sagamore Grove,03801
Fiona Wilson,5,"1021 Granite Street, Manchester, New Hampshire 03102, United States",42.982858,-71.480043,Piscataquog,03102
Daisy Reed,3,"525 High Street, Portsmouth, New Hampshire 03801, United States",43.079023,-70.75988,North End,03801
Kevin Miller,2,"High Street, Portsmouth, New Hampshire 03801, United States",43.078309,-70.7588895,Downtown,03801
Fiona Johnson,3,"Brewster Street, Portsmouth, New Hampshire 03801, United States",43.07469,-70.7647515,Islington Creek,03801
Julia Wilson,0,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Fiona Allen,4,"538 Broad Street, Portsmouth, New Hampshire 03801, United States",43.062953,-70.75717,Broad Street,03801
Paula Hill,4,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Hannah Harris,3,"Summit Dr, Portsmouth, New Hampshire 03811, United States",43.074839,-70.764804,Islington Creek,03811
Michael Adams,4,"282 Langdon Street, Portsmouth, New Hampshire 03801, United States",43.075434,-70.765592,Islington Creek,03801
Rachel Reed,1,"Granite Street, Portsmouth, New Hampshire 03801, United States",43.0855095,-70.7863505,Frank Jones Farm,03801
Fiona Scott,4,"Thornton Street, Portsmouth, New Hampshire 03801, United States",43.0753285,-70.77354,Christian Shore,03801
Charlie Reed,2,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Nancy Allen,1,"1082 Woodbury Avenue, Portsmouth, New Hampshire 03801, United States",43.083116,-70.785615,Frank Jones Farm,03801
Nancy Turner,3,"64 Brewster Street, Portsmouth, New Hampshire 03801, United States",43.075434,-70.765187,Islington Creek,03801
Lily Baker,5,"South Mill Street, Portsmouth, New Hampshire 03801, United States",43.07322,-70.75026,South End,03801
Julia Green,1,"Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.0825105,-70.7696875,Cutts Cove,03801
Paula Brown,3,"Cabot Street, Portsmouth, New Hampshire 03801, United States",43.072342,-70.7652100192308,Goodwin Park,03801
Lily Wilson,0,"Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.0837015,-70.7889985,Frank Jones Farm,03801
Isaac Smith,0,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Nancy Baker,1,"1831 Bridge Street, Manchester, New Hampshire 03104, United States",42.994285,-71.404673,Youngsville,03104
Daisy Allen,3,"South Mill Street, Portsmouth, New Hampshire 03801, United States",43.07322,-70.75026,South End,03801
Oliver Lee,4,"Hancock Street, Portsmouth, New Hampshire 03801, United States",43.07497,-70.7528205,South End,03801
Isaac Brown,1,"1023 Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.053325,-70.778835,Portsmouth Plains,03801
Alice Hill,1,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Nancy White,3,"234 Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.074015,-70.749629,South End,03801
Quincy Smith,0,"Chestnut Street, Portsmouth, New Hampshire 03801, United States",43.0757385,-70.759677,Downtown,03801
Rachel Lee,5,"959 Maplewood Avenue, Portsmouth, New Hampshire 03801, United States",43.082075,-70.778925,Frank Jones Farm,03801
Paula Brown,4,"Cabot Street, Portsmouth, New Hampshire 03801, United States",43.072342,-70.7652100192308,Goodwin Park,03801
Nancy Baker,4,"218 Pleasant Street, Portsmouth, New Hampshire 03801, United States",43.074586,-70.755345,South End,03801
Sam Turner,3,"905 Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.082406,-70.771498,Cutts Cove,03801
Quincy Hill,3,"1105 Hanover Street, Manchester, New Hampshire 03104, United States",42.987198,-71.419144,Eaton Heights,03104
Michael Smith,2,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Oliver Reed,0,"Cass Street, Portsmouth, New Hampshire 03801, United States",43.070257,-70.7675665,Cass Street,03801
Oliver Davis,5,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Daisy Allen,2,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Paula Brown,5,"South Mill Street, Portsmouth, New Hampshire 03801, United States",43.07322,-70.75026,South End,03801
Paula Allen,5,"Mckinley Road, Portsmouth, New Hampshire 03801, United States",43.040078,-70.768478,Elwyn Park,03801
Fiona Lee,1,"869 Bartlett Street, Manchester, New Hampshire 03102, United States",42.993376,-71.481066,Notre Dame,03102
Ethan Turner,1,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
George Green,4,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Michael Harris,4,"547 Miller Avenue, Portsmouth, New Hampshire 03801, United States",43.066195,-70.757999,Lincoln,03801
George Johnson,4,"Cabot Street, Portsmouth, New Hampshire 03801, United States",43.072342,-70.7652100192308,Goodwin Park,03801
Charlie Scott,3,"Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.0837015,-70.7889985,Frank Jones Farm,03801
Tina Green,1,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Lily Brown,4,"1951 Hanover Street, Manchester, New Hampshire 03104, United States",42.989813,-71.406969,Youngsville,03104
Fiona Harris,2,"Madison Street, Portsmouth, New Hampshire 03801, United States",43.07045,-70.765807,Goodwin Park,03801
Alice Wilson,0,"219 Austin Street, Portsmouth, New Hampshire 03801, United States",43.071619,-70.764717,Goodwin Park,03801
Oliver Clark,2,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
Lily Lee,2,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Fiona Johnson,5,"Cabot Street, Portsmouth, New Hampshire 03801, United States",43.072342,-70.7652100192308,Goodwin Park,03801
Paula Davis,5,"238 Madison Street, Portsmouth, New Hampshire 03801, United States",43.071325,-70.767293,Goodwin Park,03801
Bob White,4,"Marcy Street, Portsmouth, New Hampshire 03801, United States",43.0737915,-70.751238,South End,03801
Nancy White,4,"729 Bartlett Street, Manchester, New Hampshire 03102, United States",42.993448,-71.481762,Notre Dame,03102
Tina Green,2,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Tina Turner,3,"5 Aldrich Road, Portsmouth, New Hampshire 03801, United States",43.06762,-70.766824,Lafayette Park,03801
Nancy Garcia,3,"437 Ledgewood Road, Manchester, New Hampshire 03104, United States",43.019343,-71.455548,North End,03104
Alice Smith,2,"South Street, Portsmouth, New Hampshire 03801, United States",43.0658175,-70.7597385,Lincoln,03801
Lily Allen,5,"Hancock Street, Portsmouth, New Hampshire 03801, United States",43.07497,-70.7528205,South End,03801
Hannah Garcia,2,"South Street, Portsmouth, New Hampshire 03801, United States",43.0658175,-70.7597385,Lincoln,03801
Kevin Davis,2,"Adams Avenue, Portsmouth, New Hampshire 03801, United States",43.037709,-70.7667475,Elwyn Park,03801
Sam White,0,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Ethan Adams,4,"Gardner Street, Portsmouth, New Hampshire 03801, United States",43.074546,-70.7508,South End,03801
Julia Clark,2,"Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.0837015,-70.7889985,Frank Jones Farm,03801
Daisy Scott,4,"Gardner Street, Portsmouth, New Hampshire 03801, United States",43.074546,-70.7508,South End,03801
Quincy Kim,0,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Alice Clark,4,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Ethan Green,1,"Mckinley Road, Portsmouth, New Hampshire 03801, United States",43.040078,-70.768478,Elwyn Park,03801
Julia Miller,4,"Brewster Street, Portsmouth, New Hampshire 03801, United States",43.07469,-70.7647515,Islington Creek,03801
Kevin Kim,5,"1677 Bridge Street, Manchester, New Hampshire 03104, United States",42.994261,-71.40444,Youngsville,03104
Daisy Baker,1,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Quincy Garcia,4,"Austin Street, Portsmouth, New Hampshire 03801, United States",43.07178,-70.76416,Goodwin Park,03801
Ethan Baker,0,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Sam Brown,1,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Lily White,0,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Lily Allen,0,"245 Sagamore Avenue, Portsmouth, New Hampshire 03801, United States",43.063047,-70.756155,Broad Street,03801
Nancy Wilson,3,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Charlie Johnson,1,"41 Peverly Hill Road, Portsmouth, New Hampshire 03801, United States",43.055383,-70.780494,Portsmouth Plains,03801
Nancy Clark,5,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Tina Hill,1,"972 Middle Street, Portsmouth, New Hampshire 03801, United States",43.064581,-70.767288,Lafayette Park,03801
Sam Clark,0,"392 Russell Street, Manchester, New Hampshire 03104, United States",43.007566,-71.452983,Straw,03104
Alice Baker,1,"877 Marcy Street, Portsmouth, New Hampshire 03801, United States",43.070802,-70.749629,South End,03801
Sam Scott,0,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Nancy Davis,2,"Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.0837015,-70.7889985,Frank Jones Farm,03801
Fiona Wilson,1,"Congress Street, Portsmouth, New Hampshire 03801, United States",43.076422,-70.759307,Downtown,03801
Sam Hill,1,"Cass Street, Portsmouth, New Hampshire, United States",43.0701,-70.76919,Cass Street,03801
Michael Baker,1,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Paula Hill,0,"121 Rockland Street, Portsmouth, New Hampshire 03801, United States",43.070364,-70.758541,Richards Avenue Area,03801
Fiona Garcia,2,"157 Marcy Street, Portsmouth, New Hampshire 03801, United States",43.075276,-70.751705,South End,03801
Rachel Adams,0,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Charlie Baker,1,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Lily White,4,"425 Russell Street, Manchester, New Hampshire 03104, United States",43.00756,-71.452982,Straw,03104
Bob Miller,4,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Tina Clark,0,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Alice Allen,5,"Spinney Road, Portsmouth, New Hampshire 03801, United States",43.0645575,-70.77424,Lafayette Park,03801
Nancy Reed,2,"1362 Sagamore Avenue, Portsmouth, New Hampshire 03801, United States",43.05135,-70.747923,Sagamore Grove,03801
Charlie Adams,1,"437 Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.053421,-70.778657,Portsmouth Plains,03801
Julia Adams,2,"47 Gardner Street, Portsmouth, New Hampshire 03801, United States",43.074553,-70.750436,South End,03801
Paula Green,3,"931 Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.082407,-70.771539,Cutts Cove,03801
George Wilson,3,"72 Cass Street, Portsmouth, New Hampshire 03801, United States",43.070848,-70.769028,Cass Street,03801
Daisy Baker,3,"532 Bartlett Street, Manchester, New Hampshire 03102, United States",42.993309,-71.482595,Notre Dame,03102
Rachel Baker,1,"611 Pleasant Street, Portsmouth, New Hampshire 03801, United States",43.073144,-70.750938,South End,03801
Charlie Lee,3,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Michael Wilson,0,"593 Bartlett Street, Manchester, New Hampshire 03102, United States",42.993356,-71.482435,Notre Dame,03102
Rachel Harris,1,"Rockland Street, Portsmouth, New Hampshire 03801, United States",43.069858,-70.759441,Richards Avenue Area,03801
Julia Reed,2,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Hannah Davis,5,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Oliver Johnson,5,"290 Austin Street, Portsmouth, New Hampshire 03801, United States",43.070756,-70.765886,Goodwin Park,03801
Hannah Hill,3,"1392 Bridge Street, Manchester, New Hampshire 03104, United States",42.994292,-71.404742,Youngsville,03104
Julia Hill,4,"672 Marcy Street, Portsmouth, New Hampshire 03801, United States",43.070891,-70.74967,South End,03801
Kevin Hill,1,"Gardner Street, Portsmouth, New Hampshire 03801, United States",43.074546,-70.7508,South End,03801
Rachel Allen,4,"Fleet Street, Portsmouth, New Hampshire 03801, United States",43.0761325714286,-70.7589378571429,Downtown,03801
Michael Green,1,"Granite Street, Portsmouth, New Hampshire 03801, United States",43.0855095,-70.7863505,Frank Jones Farm,03801
Sam Kim,0,"Granite Street, Portsmouth, New Hampshire 03801, United States",43.0855095,-70.7863505,Frank Jones Farm,03801
Bob Hill,2,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Alice Smith,0,"Mckinley Road, Portsmouth, New Hampshire 03801, United States",43.040078,-70.768478,Elwyn Park,03801
George Lee,2,"1387 Maplewood Avenue, Portsmouth, New Hampshire 03801, United States",43.082695,-70.784363,Frank Jones Farm,03801
Charlie Brown,1,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Ethan Davis,2,"663 Marcy Street, Portsmouth, New Hampshire 03801, United States",43.070894,-70.74967,South End,03801
Charlie Smith,2,"217 Wibird Street, Portsmouth, New Hampshire 03801, United States",43.066207,-70.763619,Wibird Area,03801
Rachel Brown,1,"1059 Union Street, Portsmouth, New Hampshire 03801, United States",43.065531,-70.761922,Wibird Area,03801
Alice Turner,1,"27 Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.08434,-70.78745,Frank Jones Farm,03801
Bob Hill,3,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Isaac White,5,"Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.068337,-70.754319,Little Harbor,03801
Alice Baker,3,"382 Spinney Road, Portsmouth, New Hampshire 03801, United States",43.062844,-70.773119,Lafayette Park,03801
Charlie Garcia,3,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Charlie Turner,3,"Miller Avenue, Portsmouth, New Hampshire 03801, United States",43.06878,-70.75991,Lincoln,03801
Lily Brown,0,"885 Spinney Road, Portsmouth, New Hampshire 03801, United States",43.062897,-70.773159,Lafayette Park,03801
Bob White,2,"19 Fernald Court, Portsmouth, New Hampshire 03801, United States",43.070224,-70.749126,Little Harbor,03801
Tina Clark,2,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
Fiona Wilson,5,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Ethan Johnson,5,"Pearl Street, Portsmouth, New Hampshire 03801, United States",43.07548,-70.76303,Islington Creek,03801
Alice Hill,2,"260 Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.063227,-70.767633,Wibird Area,03801
Alice Garcia,5,"Wibird Street, Portsmouth, New Hampshire 03801, United States",43.0666105,-70.763359,Wibird Area,03801
Quincy Green,1,"335 Austin Street, Portsmouth, New Hampshire 03801, United States",43.07058,-70.766116,Goodwin Park,03801
Tina Wilson,1,"Adams Avenue, Portsmouth, New Hampshire 03801, United States",43.037709,-70.7667475,Elwyn Park,03801
Nancy Turner,2,"164 Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.067873,-70.753796,Little Harbor,03801
Isaac Green,4,"655 Granite Street, Manchester, New Hampshire 03102, United States",42.982987,-71.479954,Piscataquog,03102
Paula Adams,0,"306 Pearl Street, Manchester, New Hampshire 03104, United States",42.997241,-71.449791,Straw,03104
Charlie Scott,4,"102 Peverly Hill Road, Portsmouth, New Hampshire 03801, United States",43.055585,-70.780665,Portsmouth Plains,03801
Michael Scott,0,"Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.05608,-70.7740335681818,Portsmouth Plains,03801
Michael Hill,5,"571 Thornton Street, Portsmouth, New Hampshire 03801, United States",43.073277,-70.776486,Christian Shore,03801
Sam White,0,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
George Hill,4,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Oliver Scott,3,"Deer Street, Portsmouth, New Hampshire 03801, United States",43.078175,-70.760861,North End,03801
Hannah Davis,3,"Market Street, Portsmouth, New Hampshire 03801, United States",43.0822131818182,-70.7626760909091,Nobles Island,03801
Hannah Wilson,5,"Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.0679975,-70.7610185,Lincoln,03801
Charlie Scott,0,"159 Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.069364,-70.75741,Richards Avenue Area,03801
Sam Miller,5,"Deer Street, Portsmouth, New Hampshire 03801, United States",43.078175,-70.760861,North End,03801
Rachel Smith,5,"Gardner Street, Portsmouth, New Hampshire 03801, United States",43.074546,-70.7508,South End,03801
Daisy White,0,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Nancy Wilson,2,"Langdon Street, Portsmouth, New Hampshire 03801, United States",43.074516,-70.7653624344262,Islington Creek,03801
Charlie Hill,4,"Pearl Street, Portsmouth, New Hampshire 03801, United States",43.07548,-70.76303,Islington Creek,03801
Michael Baker,0,"Gardner Street, Portsmouth, New Hampshire 03801, United States",43.074546,-70.7508,South End,03801
Lily Scott,5,"Middle Street, Portsmouth, New Hampshire 03801, United States",43.07011,-70.76412,Goodwin Park,03801
Bob Johnson,4,"451 Thornton Street, Manchester, New Hampshire 03102, United States",42.991626,-71.483739,Notre Dame,03102
Kevin Harris,1,"Freedom Circle, Portsmouth, New Hampshire 03801, United States",43.03016,-70.79462,Maplehaven,03801
Sam Green,2,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Sam Wilson,0,"141 Austin Street, Manchester, New Hampshire 03102, United States",42.982178,-71.492254,Mast Road,03102
Lily Harris,4,"Aldrich Road, Portsmouth, New Hampshire 03801, United States",43.067279,-70.770189,Lafayette Park,03801
Michael Lee,3,"Cabot Street, Portsmouth, New Hampshire 03801, United States",43.072342,-70.7652100192308,Goodwin Park,03801
George Turner,0,"70 Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.064478,-70.764117,Wibird Area,03801
Quincy Harris,2,"424 Peverly Hill Road, Portsmouth, New Hampshire 03801, United States",43.053167,-70.779055,Portsmouth Plains,03801
Julia Kim,0,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Hannah Scott,3,"259 Austin Street, Portsmouth, New Hampshire 03801, United States",43.071586,-70.764742,Goodwin Park,03801
Lily Reed,2,"Austin Street, Portsmouth, New Hampshire 03801, United States",43.07178,-70.76416,Goodwin Park,03801
Alice White,1,"South Street, Portsmouth, New Hampshire 03801, United States",43.0658175,-70.7597385,Lincoln,03801
Hannah Johnson,2,"Marcy Street, Portsmouth, New Hampshire 03801, United States",43.0737915,-70.751238,South End,03801
George Brown,5,"Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.0679975,-70.7610185,Lincoln,03801
Rachel White,1,"489 Court Street, Portsmouth, New Hampshire 03801, United States",43.077008,-70.753322,Downtown,03801
Oliver Green,4,"Mechanic Street, Portsmouth, New Hampshire 03801, United States",43.0747005,-70.750327,South End,03801
Michael Miller,1,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Nancy Clark,1,"80 Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.068243,-70.753956,Little Harbor,03801
Daisy Johnson,0,"Echo Avenue, Portsmouth, New Hampshire 03801, United States",43.0837015,-70.7889985,Frank Jones Farm,03801
Paula Reed,5,"220 Austin Street, Portsmouth, New Hampshire 03801, United States",43.071597,-70.764734,Goodwin Park,03801
Paula Brown,5,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
Oliver Reed,3,"196 Pleasant Street, Portsmouth, New Hampshire 03801, United States",43.07461,-70.755409,South End,03801
Bob Hill,5,"1302 Maplewood Avenue, Portsmouth, New Hampshire 03801, United States",43.082699,-70.784379,Frank Jones Farm,03801
Kevin Garcia,1,"Hancock Street, Portsmouth, New Hampshire 03801, United States",43.07497,-70.7528205,South End,03801
Paula Brown,2,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Lily Johnson,0,"838 Bridge Street, Manchester, New Hampshire 03104, United States",42.993688,-71.42433,Eaton Heights,03104
Alice Baker,1,"South Street, Portsmouth, New Hampshire 03801, United States",43.0658175,-70.7597385,Lincoln,03801
Rachel Turner,0,"Brackett Lane, Portsmouth, New Hampshire 03801, United States",43.068337,-70.754319,Little Harbor,03801
Ethan Smith,2,"Cass Street, Portsmouth, New Hampshire 03801, United States",43.070257,-70.7675665,Cass Street,03801
Julia Hill,0,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Hannah Davis,2,"Bartlett Street, Portsmouth, New Hampshire 03801, United States",43.073191,-70.774605,Christian Shore,03801
George Turner,5,"6 Langdon Street, Portsmouth, New Hampshire 03801, United States",43.073983,-70.764727,Islington Creek,03801
Alice Reed,0,"729 Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.082402,-70.77122,Cutts Cove,03801
Paula Reed,4,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
Alice Green,0,"Willard Avenue, Portsmouth, New Hampshire 03801, United States",43.0642175,-70.7653895,Wibird Area,03801
Sam Lee,2,"1026 Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.082409,-70.771649,Cutts Cove,03801
Rachel Scott,1,"281 Greenleaf Avenue, Portsmouth, New Hampshire 03801, United States",43.055007,-70.77555,Portsmouth Plains,03801
Julia Smith,3,"Salter Street, Portsmouth, New Hampshire 03801, United States",43.0725,-70.74937,South End,03801
Tina Turner,0,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
George Green,0,"628 Leslie Drive, Portsmouth, New Hampshire 03801, United States",43.0824,-70.771061,Cutts Cove,03801
Quincy Johnson,1,"Farm Lane, Portsmouth, New Hampshire 03801, United States",43.078808,-70.785036,Frank Jones Farm,03801
Tina Hill,4,"Cabot Street, Portsmouth, New Hampshire 03801, United States",43.072342,-70.7652100192308,Goodwin Park,03801
Fiona Adams,4,"Deer Street, Portsmouth, New Hampshire 03801, United States",43.078175,-70.760861,North End,03801
Daisy Davis,3,"Whipple Street, Portsmouth, New Hampshire 03801, United States",43.0752045,-70.7757859,Christian Shore,03801
Fiona Wilson,5,"Parker Street, Portsmouth, New Hampshire 03801, United States",43.0755905,-70.76288,Islington Creek,03801
Nancy Baker,1,"Freedom Circle, Portsmouth, New Hampshire 03801, United States",43.03016,-70.79462,Maplehaven,03801
Daisy Baker,1,"1321 Union Street, Manchester, New Hampshire 03104, United States",43.020668,-71.462289,North End,03104
Fiona Harris,4,"747 Lincoln Avenue, Portsmouth, New Hampshire 03801, United States",43.066698,-70.766734,Wibird Area,03801
Oliver White,3,"Cass Street, Portsmouth, New Hampshire, United States",43.0701,-70.76919,Cass Street,03801
Isaac Scott,3,"115 Gates Street, Portsmouth, New Hampshire 03801, United States",43.074529,-70.753149,South End,03801
Bob Scott,3,"394 Cass Street, Portsmouth, New Hampshire 03801, United States",43.068803,-70.765881,Cass Street,03801
Fiona Baker,2,"Richards Avenue, Portsmouth, New Hampshire 03801, United States",43.0698125,-70.7593955,Richards Avenue Area,03801
Quincy Reed,1,"Pinehurst Road, Portsmouth, New Hampshire 03801, United States",43.06348,-70.7591115,Broad Street,03801
George Wilson,4,"Kane Street, Portsmouth, New Hampshire 03801, United States",43.0784705,-70.7714085,Christian Shore,03801
Rachel Harris,1,"200 Cabot Street, Portsmouth, New Hampshire 03801, United States",43.072467,-70.765725,Goodwin Park,03801
George Garcia,0,"Fernald Court, Portsmouth, New Hampshire 03801, United States",43.069881,-70.7488905,Little Harbor,03801
